CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate,text_basic,text_classic,text_len_classic,word_count_classic,uppercase_ratio,exclamation_count,hate_words_count
UggrZgZguxyXq3gCoAEC,dG7mZQvaQDk,"Oh that politicians had the same style of oratory! Peggy Hubbard, in one short video, rings out a message that is loud and clear.....to those who will listen. Ok, I'm in England and thankfully we don't have a gun culture; but I've seen enough of the American scene in my time to know that Peggy drops all the hang-wringing crap to tell it as it is.
Her words should be written down and posted in the White House.....mavbe someone there would listen and act.",False,False,False,False,False,False,False,False,"Oh that politicians had the same style of oratory! Peggy Hubbard, in one short video, rings out a message that is loud and clear.....to those who will listen. Ok, I'm in England and thankfully we don't have a gun culture; but I've seen enough of the American scene in my time to know that Peggy drops all the hang-wringing crap to tell it as it is. Her words should be written down and posted in the White House.....mavbe someone there would listen and act.",oh politician style oratory peggy hubbard one short video ring message loud clearto listen ok im england thankfully dont gun culture ive seen enough american scene time know peggy drop hangwringing crap tell word written posted white housemavbe someone would listen act,269,42,0.026200873362445413,1,1
Uggs4V2kJ0QPg3gCoAEC,dG7mZQvaQDk,everyone share this......this women is awesome,False,False,False,False,False,False,False,False,everyone share this......this women is awesome,everyone share thisthis woman awesome,37,5,0.0,0,0
UggSA9NX_RN3VXgCoAEC,dG7mZQvaQDk,This is REAL black leadership. Real revolutionary radicalism!,False,False,False,False,False,False,False,False,This is REAL black leadership. Real revolutionary radicalism!,real black leadership real revolutionary radicalism,51,6,0.09836065573770492,1,0
UggsmHAjXe_lhXgCoAEC,dG7mZQvaQDk,Respect!,False,False,False,False,False,False,False,False,Respect!,respect,7,1,0.125,1,0
UggSpMI7lKPnc3gCoAEC,dG7mZQvaQDk,Thanks for being a voice of sanity in the black community Peggy.,False,False,False,False,False,False,False,False,Thanks for being a voice of sanity in the black community Peggy.,thanks voice sanity black community peggy,41,6,0.03125,0,0
UggVkCi8HJdrVHgCoAEC,dG7mZQvaQDk,"Wow!...people like me can't say these things she RIGHTLY says, because the ""PC police"" will get offended, tag me as racist, and therefore no truth I might speak is given credence....society as we know it. But her speaking the truth magnifies it like no one else could. Why aren't we elevating people like her to school boards, city councils, mayors, state and national office?",False,False,False,False,False,False,False,False,"Wow!...people like me can't say these things she RIGHTLY says, because the ""PC police"" will get offended, tag me as racist, and therefore no truth I might speak is given credence....society as we know it. But her speaking the truth magnifies it like no one else could. Why aren't we elevating people like her to school boards, city councils, mayors, state and national office?",wowpeople like cant say thing rightly say pc police get offended tag racist therefore truth might speak given credencesociety know speaking truth magnifies like one else could arent elevating people like school board city council mayor state national office,257,39,0.034574468085106384,1,0
UggWOhAGPSANkHgCoAEC,dG7mZQvaQDk,And she's a US Navy vet. Mad respect,False,False,False,False,False,False,False,False,And she's a US Navy vet. Mad respect,shes u navy vet mad respect,27,6,0.1388888888888889,0,0
UggZTfTyS3k6ZngCoAEC,dG7mZQvaQDk,"+ ~ day day ~
+ thisisacommentary

Here's some truth for you!",False,False,False,False,False,False,False,False,+ ~ day day ~ + thisisacommentary Here's some truth for you!,day day thisisacommentary here truth,36,5,0.015625,1,0
Ugh3UPrEeTTHtHgCoAEC,dG7mZQvaQDk,"So this bitch is talking about people like Dylan Roof, James Holmes, Jared Loughner, Jerad Miller, Tim McVeigh, Jared Loughner, Jim David Adkisson, Paul Hill, Scott Roeder, Frazier Glen Miller Jr. Elliot Rodger, Buford O' Furrow, John R Houser, etc,. then RIGHT?",True,True,False,False,False,False,False,False,"So this bitch is talking about people like Dylan Roof, James Holmes, Jared Loughner, Jerad Miller, Tim McVeigh, Jared Loughner, Jim David Adkisson, Paul Hill, Scott Roeder, Frazier Glen Miller Jr. Elliot Rodger, Buford O' Furrow, John R Houser, etc,. then RIGHT?",bitch talking people like dylan roof james holmes jared loughner jerad miller tim mcveigh jared loughner jim david adkisson paul hill scott roeder frazier glen miller jr elliot rodger buford furrow john r houser etc right,221,36,0.1450381679389313,0,1
Ugh5BW50pf-9PngCoAEC,dG7mZQvaQDk,"Thank you for being real. When I heard about the little girl I thought the same thing.
Where is the rage! The Media and who is ever behind them want to promote racial tensions and nobody in the black community wants to talk about the elephant in the room. Its almost like everything in the media and music scene promotes a thug life.",False,False,False,False,False,False,False,False,Thank you for being real. When I heard about the little girl I thought the same thing. Where is the rage! The Media and who is ever behind them want to promote racial tensions and nobody in the black community wants to talk about the elephant in the room. Its almost like everything in the media and music scene promotes a thug life.,thank real heard little girl thought thing rage medium ever behind want promote racial tension nobody black community want talk elephant room almost like everything medium music scene promotes thug life,202,31,0.023952095808383235,1,0
Ugh5YyQl1LLLcHgCoAEC,dG7mZQvaQDk,Peggy is my hero..,False,False,False,False,False,False,False,False,Peggy is my hero..,peggy hero,10,2,0.05555555555555555,0,0
Ugh9ieGAQW1ZdHgCoAEC,dG7mZQvaQDk,Awesome women.,False,False,False,False,False,False,False,False,Awesome women.,awesome woman,13,2,0.07142857142857142,0,0
Ugh9NJ5VcQj8fngCoAEC,dG7mZQvaQDk,"i think alot of black people are tired with gun violence and gangs and ignorance in their communities and want it to stop
  and yes their are bad people of all races but whats gets to me with that statement when you talk about things in the black commuity people are so quick to say their are bad people in every race and say your putting blacks down when you just want your people do better and caring their selfs in a repectful way",False,False,False,False,False,False,False,False,i think alot of black people are tired with gun violence and gangs and ignorance in their communities and want it to stop and yes their are bad people of all races but whats gets to me with that statement when you talk about things in the black commuity people are so quick to say their are bad people in every race and say your putting blacks down when you just want your people do better and caring their selfs in a repectful way,think alot black people tired gun violence gang ignorance community want stop yes bad people race whats get statement talk thing black commuity people quick say bad people every race say putting black want people better caring self repectful way,245,40,0.0,0,0
Ugh9-XU9MBpdPHgCoAEC,dG7mZQvaQDk,*Tips hat to this class A lady. Well spoken!,False,False,False,False,False,False,False,False,*Tips hat to this class A lady. Well spoken!,tip hat class lady well spoken,30,6,0.06818181818181818,1,1
UghblI9yzalDUXgCoAEC,dG7mZQvaQDk,If only more black people were like her...,False,False,False,False,False,False,False,False,If only more black people were like her...,black people like,17,3,0.023809523809523808,0,0
UghcaI1aYuZeLngCoAEC,dG7mZQvaQDk,She is right Blacks are in the shitter because of themselves not the white man.,True,True,False,False,True,False,False,False,She is right Blacks are in the shitter because of themselves not the white man.,right black shitter white man,29,5,0.02531645569620253,0,1
UghcJ70N2jvmUXgCoAEC,dG7mZQvaQDk,"Obama should be saying exactly what this lady is saying.  Instead, he's defending the thugs.  She should clean up her language, however.",True,False,False,False,False,True,True,False,"Obama should be saying exactly what this lady is saying. Instead, he's defending the thugs. She should clean up her language, however.",obama saying exactly lady saying instead he defending thug clean language however,81,12,0.022058823529411766,0,0
UghFiMPAIdHjUXgCoAEC,dG7mZQvaQDk,"So proud of a woman & mother that stands on principle, morality & just plain common sense! And not afraid to go against the tide of her cultures wrong path! Kudos to you Peggy & also to the mother of the 2 kids in Hattiesburg, Ms. That killed 2 police officers... Then stands up and takes responsibility, as we all should. You two are wonderful role models and my latest heroines!",False,False,False,False,False,False,False,False,"So proud of a woman & mother that stands on principle, morality & just plain common sense! And not afraid to go against the tide of her cultures wrong path! Kudos to you Peggy & also to the mother of the 2 kids in Hattiesburg, Ms. That killed 2 police officers... Then stands up and takes responsibility, as we all should. You two are wonderful role models and my latest heroines!",proud woman mother stand principle morality plain common sense afraid go tide culture wrong path kudos peggy also mother kid hattiesburg m killed police officer stand take responsibility two wonderful role model latest heroine,226,34,0.02368421052631579,3,1
UghhqzDBAgfZFXgCoAEC,dG7mZQvaQDk,"basically she's doing more than talking. black lives do matter, but I guess when looting and rioting take place only for an asshole whose robbed and druged up the community . She hits on all points and was on CNN. She believes there is police brutality and Wants reforms, she knows theres racism, but she also knows nobody is going to take. a fucking second  look at black rights till black people take a stand against self destruction.",False,False,False,False,False,False,False,False,"basically she's doing more than talking. black lives do matter, but I guess when looting and rioting take place only for an asshole whose robbed and druged up the community . She hits on all points and was on CNN. She believes there is police brutality and Wants reforms, she knows theres racism, but she also knows nobody is going to take. a fucking second look at black rights till black people take a stand against self destruction.",basically shes talking black life matter guess looting rioting take place asshole whose robbed druged community hit point cnn belief police brutality want reform know there racism also know nobody going take fucking second look black right till black people take stand self destruction,285,44,0.016055045871559634,0,3
UghhReguIiBXz3gCoAEC,dG7mZQvaQDk,I've spread this video everywhere!!!! Awesome!,False,False,False,False,False,False,False,False,I've spread this video everywhere!!!! Awesome!,ive spread video everywhere awesome,35,5,0.043478260869565216,5,0
UghI04c2fnCXw3gCoAEC,dG7mZQvaQDk,"Thank you, Peggy!",False,False,False,False,False,False,False,False,"Thank you, Peggy!",thank peggy,11,2,0.11764705882352941,1,0
Ughj539YD_W0mHgCoAEC,dG7mZQvaQDk,The female Uncle Ruckus,False,False,False,False,False,False,False,False,The female Uncle Ruckus,female uncle ruckus,19,3,0.13043478260869565,0,0
UghJfuhlGySl5XgCoAEC,dG7mZQvaQDk,Well damn. Good for her,False,False,False,False,False,False,False,False,Well damn. Good for her,well damn good,14,3,0.08695652173913043,0,1
UghjSQWibrNXbHgCoAEC,dG7mZQvaQDk,"Im a white person who always thought everyone should be treated fairly.
With BLM and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys, maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of NOT putting out 110% and doing JUST enough to comply. (No more rushing into burning houses type of thing) from a few bad cops

And with the neighborhood gangs in my neighborhood having the heat taken off them. Emboldening them.

 And not the spirit of ALL lives matter (A form of racism in itself)

BLM is causing a feeling that Black Lives don't matter.

Peggy gave me hope there is still hope that there is still intelligence in the black community. 
So maybe we can still all live together.
I'm one less white guy willing to join the KKK because of Peggy, NOT BLM.",True,False,False,False,False,True,True,False,"Im a white person who always thought everyone should be treated fairly. With BLM and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys, maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of NOT putting out 110% and doing JUST enough to comply. (No more rushing into burning houses type of thing) from a few bad cops And with the neighborhood gangs in my neighborhood having the heat taken off them. Emboldening them. And not the spirit of ALL lives matter (A form of racism in itself) BLM is causing a feeling that Black Lives don't matter. Peggy gave me hope there is still hope that there is still intelligence in the black community. So maybe we can still all live together. I'm one less white guy willing to join the KKK because of Peggy, NOT BLM.",im white person always thought everyone treated fairly blm creating bunch bull threatening life others making harder cop take bad guy maybe drawing weapon fast enough killing spirit hero killing spirit putting enough comply rushing burning house type thing bad cop neighborhood gang neighborhood heat taken emboldening spirit life matter form racism blm causing feeling black life dont matter peggy gave hope still hope still intelligence black community maybe still live together im one less white guy willing join kkk peggy blm,529,82,0.042986425339366516,0,2
